df_indexes,away_starters,home_starters,away_text,home_text,game_time_remaining,away_game_score,home_game_score,home_substitution_out,home_substitution_in,away_substitution_out,away_substitution_in,elapsed_game_time,home_team,away_team,date_of_game,indexes,current_home_five_players,current_away_five_players,,Mikal Bridges,Jae Crowder,Deandre Ayton,Devin Booker,Chris Paul,Cameron Johnson,Cameron Payne,Torrey Craig,Dario Saric,ETwaun Moore,LeBron James,Anthony Davis,Andre Drummond,Kentavious Caldwell,Dennis Schroder,Kyle Kuzma,Montrezl Harrell,Alex Caruso,Talen Horton,Wesley Matthews
70,0,0,,Mikal Bridges defensive rebound.,4:55,0,0,0,0,0,0,425.0,Suns,Lakers,2021-05-23,60,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
71,0,0,,Chris Paul 2 point shot missed.,4:51,0,0,0,0,0,0,429.0,Suns,Lakers,2021-05-23,61,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
72,0,0,,Deandre Ayton layup made.,4:49,17,21,0,0,0,0,431.0,Suns,Lakers,2021-05-23,62,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
73,0,0,,Deandre Ayton offensive rebound.,4:49,0,0,0,0,0,0,431.0,Suns,Lakers,2021-05-23,63,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
74,0,0,Anthony Davis 2 point shot missed.,,4:28,0,0,0,0,0,0,452.0,Suns,Lakers,2021-05-23,64,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
75,0,0,,Chris Paul defensive rebound.,4:25,0,0,0,0,0,0,455.0,Suns,Lakers,2021-05-23,65,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
76,0,0,,Jae Crowder 2 point shot made. Assisted by Chris Paul.,4:20,17,23,0,0,0,0,460.0,Suns,Lakers,2021-05-23,66,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Chris Paul","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
77,0,0,,Substitution out: Chris Paul. Substitution in: Cameron Johnson.,4:18,0,0,Chris Paul,Cameron Johnson,0,0,462.0,Suns,Lakers,2021-05-23,67,"Mikal Bridges, Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,2.0,3.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
78,0,0,,Substitution out: Mikal Bridges. Substitution in: Cameron Payne.,4:18,0,0,Mikal Bridges,Cameron Payne,0,0,462.0,Suns,Lakers,2021-05-23,68,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
79,0,0,Kyle Kuzma 3 point shot missed.,,3:58,0,0,0,0,0,0,482.0,Suns,Lakers,2021-05-23,69,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
80,0,0,,Devin Booker defensive rebound.,3:54,0,0,0,0,0,0,486.0,Suns,Lakers,2021-05-23,70,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
81,0,0,,Devin Booker layup made.,3:46,17,25,0,0,0,0,494.0,Suns,Lakers,2021-05-23,71,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
82,0,0,,Deandre Ayton personal foul.,3:34,0,0,0,0,0,0,506.0,Suns,Lakers,2021-05-23,72,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
83,0,0,Dennis Schroder free throw made (1 of 2).,,3:34,18,25,0,0,0,0,506.0,Suns,Lakers,2021-05-23,73,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
84,0,0,Dennis Schroder free throw made (2 of 2).,,3:34,19,25,0,0,0,0,506.0,Suns,Lakers,2021-05-23,74,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
85,0,0,,Devin Booker turnover. Montrezl Harrell steals.,3:12,0,0,0,0,0,0,528.0,Suns,Lakers,2021-05-23,75,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
86,0,0,,Jae Crowder personal foul.,3:10,0,0,0,0,0,0,530.0,Suns,Lakers,2021-05-23,76,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
87,0,0,Dennis Schroder free throw missed (1 of 2).,,3:10,0,0,0,0,0,0,530.0,Suns,Lakers,2021-05-23,77,"Jae Crowder, Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,3.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
88,0,0,,Substitution out: Jae Crowder. Substitution in: Torrey Craig.,3:10,0,0,Jae Crowder,Torrey Craig,0,0,530.0,Suns,Lakers,2021-05-23,78,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
89,0,0,Dennis Schroder free throw missed (2 of 2).,,3:10,0,0,0,0,0,0,530.0,Suns,Lakers,2021-05-23,79,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
90,0,0,,Deandre Ayton defensive rebound.,3:07,0,0,0,0,0,0,533.0,Suns,Lakers,2021-05-23,80,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
91,0,0,,Cameron Payne layup made.,2:48,19,27,0,0,0,0,552.0,Suns,Lakers,2021-05-23,81,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
92,0,0,Anthony Davis 2 point shot made.,,2:32,21,27,0,0,0,0,568.0,Suns,Lakers,2021-05-23,82,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
93,0,0,,Cameron Payne 3 point shot missed.,2:13,0,0,0,0,0,0,587.0,Suns,Lakers,2021-05-23,83,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
94,0,0,Montrezl Harrell defensive rebound.,,2:10,0,0,0,0,0,0,590.0,Suns,Lakers,2021-05-23,84,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kentavious Caldwell, Dennis Schroder, Kyle Kuzma, Montrezl Harrell",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,0.0,14.0,0.0,16.0,17.0,18.0,19.0,0.0,0.0,0.0
95,0,0,Substitution out: Kentavious Caldwell. Substitution in: LeBron James.,,1:58,0,0,0,0,Kentavious Caldwell,LeBron James,602.0,Suns,Lakers,2021-05-23,85,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Dennis Schroder, Kyle Kuzma, Montrezl Harrell, LeBron James",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,17.0,18.0,19.0,0.0,0.0,0.0
96,0,0,Substitution out: Dennis Schroder. Substitution in: Alex Caruso.,,1:58,0,0,0,0,Dennis Schroder,Alex Caruso,602.0,Suns,Lakers,2021-05-23,86,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
97,0,0,Anthony Davis layup missed.,,1:53,0,0,0,0,0,0,607.0,Suns,Lakers,2021-05-23,87,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
98,0,0,,Cameron Payne defensive rebound.,1:51,0,0,0,0,0,0,609.0,Suns,Lakers,2021-05-23,88,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
99,0,0,,Cameron Johnson 3 point shot made. Assisted by Cameron Payne.,1:48,21,30,0,0,0,0,612.0,Suns,Lakers,2021-05-23,89,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
100,0,0,Anthony Davis 2 point shot missed.,,1:34,0,0,0,0,0,0,626.0,Suns,Lakers,2021-05-23,90,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
101,0,0,Montrezl Harrell offensive rebound.,,1:30,0,0,0,0,0,0,630.0,Suns,Lakers,2021-05-23,91,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
102,0,0,Kyle Kuzma turnover. Cameron Johnson steals.,,1:19,0,0,0,0,0,0,641.0,Suns,Lakers,2021-05-23,92,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
103,0,0,,Devin Booker turnover.,1:15,0,0,0,0,0,0,645.0,Suns,Lakers,2021-05-23,93,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
104,0,0,Montrezl Harrell dunk made. Assisted by LeBron James.,,1:01,23,30,0,0,0,0,659.0,Suns,Lakers,2021-05-23,94,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
105,0,0,,Devin Booker 2 point shot made.,0:42,23,32,0,0,0,0,678.0,Suns,Lakers,2021-05-23,95,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
106,0,0,Montrezl Harrell layup made. Assisted by LeBron James.,,0:38,25,32,0,0,0,0,682.0,Suns,Lakers,2021-05-23,96,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
107,0,0,,Devin Booker 3 point shot missed.,0:33,0,0,0,0,0,0,687.0,Suns,Lakers,2021-05-23,97,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
108,0,0,LAL defensive rebound.,,0:31,0,0,0,0,0,0,689.0,Suns,Lakers,2021-05-23,98,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
109,0,0,Alex Caruso layup missed.,,0:12,0,0,0,0,0,0,708.0,Suns,Lakers,2021-05-23,99,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
110,0,0,,Cameron Johnson defensive rebound.,0:11,0,0,0,0,0,0,709.0,Suns,Lakers,2021-05-23,100,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
111,0,0,Montrezl Harrell personal foul.,,0:03,0,0,0,0,0,0,717.0,Suns,Lakers,2021-05-23,101,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Torrey Craig","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,0.0,7.0,8.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
112,0,0,,Substitution out: Torrey Craig. Substitution in: Chris Paul.,0:03,0,0,Torrey Craig,Chris Paul,0,0,717.0,Suns,Lakers,2021-05-23,102,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
113,0,0,,Cameron Johnson 2 point shot missed.,0:00,0,0,0,0,0,0,720.0,Suns,Lakers,2021-05-23,103,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
114,0,0,,PHO offensive rebound.,0:00,0,0,0,0,0,0,720.0,Suns,Lakers,2021-05-23,104,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
115,0,0,End Quarter 1LAL                        25                        - PHO                        32,None,0,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,105,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
116,0,0,None,None,0,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,106,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Anthony Davis, Kyle Kuzma, Montrezl Harrell, LeBron James, Alex Caruso",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
117,0,0,Substitution in: Alex Caruso. Substitution in: Anthony Davis. Substitution in: Montrezl Harrell. Substitution in: LeBron James. Substitution in: Kyle Kuzma.,,12:00,0,0,0,0,0,"Alex Caruso, Anthony Davis, Montrezl Harrell, LeBron James, Kyle Kuzma",0.0,Suns,Lakers,2021-05-23,107,"Deandre Ayton, Devin Booker, Cameron Johnson, Cameron Payne, Chris Paul","Alex Caruso, Anthony Davis, Montrezl Harrell, LeBron James, Kyle Kuzma",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
118,0,0,,Substitution out: Devin Booker. Substitution in: Dario Saric.,12:00,0,0,Devin Booker,Dario Saric,0,0,0.0,Suns,Lakers,2021-05-23,108,"Deandre Ayton, Cameron Johnson, Cameron Payne, Chris Paul, Dario Saric","Alex Caruso, Anthony Davis, Montrezl Harrell, LeBron James, Kyle Kuzma",0.0,0.0,0.0,4.0,0.0,6.0,7.0,8.0,0.0,10.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
119,0,0,,Substitution in: Deandre Ayton. Substitution in: Devin Booker. Substitution in: Cameron Johnson. Substitution in: Chris Paul. Substitution in: Cameron Payne.,12:00,0,0,0,"Deandre Ayton, Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne",0,0,0.0,Suns,Lakers,2021-05-23,109,"Deandre Ayton, Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne","Alex Caruso, Anthony Davis, Montrezl Harrell, LeBron James, Kyle Kuzma",0.0,0.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
120,0,0,,Substitution out: Deandre Ayton. Substitution in: Mikal Bridges.,12:00,0,0,Deandre Ayton,Mikal Bridges,0,0,0.0,Suns,Lakers,2021-05-23,110,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Anthony Davis, Montrezl Harrell, LeBron James, Kyle Kuzma",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,18.0,19.0,20.0,0.0,0.0
121,0,0,Substitution out: Anthony Davis. Substitution in: Talen Horton-Tucker.,,12:00,0,0,0,0,Anthony Davis,Talen Horton,0.0,Suns,Lakers,2021-05-23,111,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
122,0,0,Alex Caruso layup missed.,,11:47,0,0,0,0,0,0,13.0,Suns,Lakers,2021-05-23,112,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
123,0,0,,Cameron Johnson defensive rebound.,11:45,0,0,0,0,0,0,15.0,Suns,Lakers,2021-05-23,113,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
124,0,0,,Cameron Johnson layup made. Assisted by Chris Paul.,11:40,25,34,0,0,0,0,20.0,Suns,Lakers,2021-05-23,114,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
125,0,0,,Mikal Bridges personal foul.,11:18,0,0,0,0,0,0,42.0,Suns,Lakers,2021-05-23,115,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
126,0,0,Talen Horton-Tucker layup made.,,11:04,27,34,0,0,0,0,56.0,Suns,Lakers,2021-05-23,116,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
